Tick PD1 PD2 PD3
3934 107 120 000
3935 108 107 000
3936 108 093 000
3937 107 080 000
3938 105 067 000
3939 102 055 000
3940 098 044 000
3941 093 034 000
3942 086 026 000
3943 077 020 000
3944 067 014 000
3945 057 009 000
3946 046 006 000
3947 036 004 000
3948 027 003 000
3949 020 002 000
3950 014 001 000
3951 010 000 000
3952 007 000 000
3953 007 000 000
3954 008 000 000
3955 010 000 000
3956 013 000 000
3957 017 000 000
3958 023 000 000
3959 029 000 000
3960 036 000 000
3961 043 000 000
3962 052 000 000
3963 062 000 000
3964 073 000 000
3965 084 000 000
3966 096 000 000
3967 109 000 000
3968 122 000 000
3969 134 000 000
3970 146 000 000
3971 157 000 000
3972 168 000 000
3973 178 000 000
3974 186 000 000
3975 194 000 000
3976 196 000 000
3977 196 000 000
3978 196 000 000
3979 196 000 000
3980 196 000 000
3981 196 000 000
3982 196 000 000
3983 196 000 000
3984 196 000 000
3985 196 000 000
3986 196 000 000
3987 196 000 000
3988 196 000 000
3989 196 000 000
3990 196 000 000
3991 190 001 000
3992 180 001 000
3993 170 002 000
3994 160 003 000
3995 150 004 000
3996 142 006 000
3997 135 008 000
3998 129 012 000
3999 124 015 000
4000 121 020 000
4001 119 026 000
4002 117 032 000
4003 116 039 000
4004 116 047 000
4005 115 056 000
4006 115 065 000
4007 115 075 000
4008 115 085 000
4009 115 095 000
4010 115 105 000
4011 115 115 000
4012 115 126 000
4013 117 136 000
4014 119 146 000
4015 122 156 000
4016 126 165 000
4017 132 174 000
4018 139 181 000
4019 147 187 000
4020 155 193 000
4021 165 197 000
4022 175 197 000
4023 184 197 000
4024 193 197 000
4025 196 197 000
4026 196 197 000
4027 196 197 000
4028 196 197 000
4029 196 197 000
4030 196 197 000
4031 196 197 000
4032 196 197 000
4033 196 197 000
4034 196 197 000
4035 196 197 000
4036 196 197 000
4037 193 197 000
4038 183 197 000
4039 172 197 000
4040 162 197 000
4041 151 197 000
4042 142 197 000
4043 134 197 000
4044 127 196 000
4045 122 196 000
4046 119 196 000
4047 116 196 000
4048 114 196 000
4049 113 196 000
4050 112 196 000
4051 112 196 000
4052 111 196 000
4053 111 196 000
4054 111 196 000
4055 111 196 000
4056 111 196 000
4057 111 196 001
4058 112 196 001
4059 112 196 002
4060 113 196 003
4061 114 196 004
4062 116 196 006
4063 118 196 007
4064 121 196 009
4065 125 196 011
4066 129 197 014
4067 134 197 017
4068 140 197 021
4069 146 197 025
4070 155 197 030
4071 164 197 036
4072 174 197 042
4073 183 197 049
4074 191 197 058
4075 196 197 068
4076 196 197 079
4077 196 197 090
4078 196 196 102
4079 196 194 114
4080 196 186 126
4081 196 177 138
4082 196 165 149
4083 196 151 160
4084 196 135 169
4085 196 118 176
4086 196 101 183
4087 194 084 189
4088 183 069 193
4089 171 055 196
4090 160 043 196
4091 149 033 196
4092 139 025 196
4093 132 018 196
4094 126 012 196
4095 122 008 196
4096 119 006 196
4097 118 004 196
4098 117 003 196
4099 117 002 196
4100 116 001 196
4101 116 000 196
4102 116 000 196
4103 116 000 196
4104 117 000 196
4105 117 000 196
4106 117 000 196
4107 118 000 196
4108 120 000 196
4109 122 000 196
4110 125 000 196
4111 128 000 196
4112 132 000 196
4113 136 000 196
4114 140 000 196
4115 145 000 196
4116 150 000 196
4117 155 000 196
4118 160 000 196
4119 165 000 196
4120 170 000 196
4121 174 000 196
4122 178 000 196
4123 181 000 196
4124 182 000 196
4125 182 000 196
4126 181 000 196
4127 178 000 196
4128 173 000 196
4129 167 000 196
4130 160 000 196
4131 153 000 196
4132 145 000 196
4133 137 000 196
4134 129 000 196
4135 120 000 196
4136 111 000 196
4137 100 000 196
4138 088 000 196
4139 076 000 196
4140 063 000 196
4141 050 000 196
4142 038 000 196
4143 027 000 196
4144 019 000 196
4145 012 000 196
4146 008 000 196
4147 004 000 196
4148 003 000 196
4149 002 000 196
4150 001 000 196
4151 000 000 196
4152 000 000 196
4153 000 000 196
4154 000 000 196
4155 001 000 196
4156 001 000 196
4157 002 000 196
4158 003 000 196
4159 006 000 196
4160 010 000 196
4161 014 000 196
4162 019 000 196
4163 024 000 196
4164 031 000 196
4165 037 000 196
4166 045 000 196
4167 053 000 196
4168 061 000 196
4169 069 000 196
4170 078 000 196
4171 086 000 196
4172 093 000 196
4173 098 000 196
4174 103 000 196
4175 107 000 196
4176 110 000 196
4177 112 000 196
4178 113 000 196
4179 113 000 196
4180 113 000 196
4181 111 000 196
4182 109 000 196
4183 105 000 196
4184 100 000 196
4185 093 000 196
4186 085 000 196
4187 077 000 196
4188 067 000 196
4189 057 000 196
4190 047 000 196
4191 039 000 196
4192 030 000 196
4193 023 000 196
4194 018 000 196
4195 013 000 196
4196 010 000 196
4197 007 000 196
4198 006 000 196
4199 006 000 196
4200 006 000 196
4201 007 000 196
4202 010 000 196
4203 013 000 196
4204 016 000 196
4205 021 000 196
4206 026 000 196
4207 032 000 196
4208 040 000 195
4209 049 000 192
4210 059 000 188
4211 071 000 183
4212 085 000 178
4213 101 000 172
4214 118 000 165
4215 134 000 156
4216 148 000 147
4217 164 000 137
4218 179 000 127
4219 191 000 116
4220 196 000 104
4221 196 000 092
4222 196 000 081
4223 196 000 070
4224 196 000 060
4225 196 000 051
4226 196 000 043
4227 196 000 035
4228 196 000 029
4229 196 000 023
4230 196 000 018
4231 196 000 014
4232 196 000 010
4233 196 000 008
4234 196 000 006
4235 189 000 004
4236 179 000 003
4237 170 000 002
4238 161 000 001
4239 153 000 001
4240 145 000 000
4241 139 000 000
4242 134 000 000
4243 129 000 000
4244 126 000 000
4245 123 000 000
4246 122 000 000
4247 120 000 000
4248 120 000 000
4249 119 000 000
4250 119 000 000
4251 119 000 000
4252 118 000 000
4253 118 000 000
4254 118 000 000
4255 118 000 000
4256 119 000 000
4257 119 000 000
4258 120 000 000
4259 121 000 000
4260 124 000 000
4261 127 000 000
4262 131 000 000
4263 136 000 000
4264 141 000 000
4265 149 000 000
4266 159 000 000
4267 169 000 000
4268 180 000 000
4269 192 000 000
4270 196 000 000
4271 196 000 000
4272 196 000 000
4273 196 000 000
4274 196 000 000
4275 196 000 001
4276 196 000 002
4277 196 000 005
4278 196 000 008
4279 196 000 011
4280 196 000 016
4281 196 000 022
4282 196 000 028
4283 196 000 035
4284 182 000 043
4285 167 000 051
4286 151 000 060
4287 134 000 069
4288 117 000 079
4289 100 000 089
4290 085 000 098
4291 070 000 107
4292 058 000 115
4293 046 000 124
4294 037 000 132
4295 029 000 140
4296 023 000 147
4297 018 000 154
4298 014 000 160
4299 011 000 166
4300 008 000 170
4301 006 000 174
4302 005 000 178
4303 004 000 182
4304 004 000 185
4305 004 000 188
4306 003 000 190
4307 004 000 193
4308 004 000 195
4309 006 000 196
4310 008 000 196
4311 011 000 196
4312 015 000 196
4313 020 000 196
4314 026 000 196
4315 034 000 196
4316 043 000 196
4317 054 000 196
4318 065 000 196
4319 076 000 196
4320 087 000 196
4321 097 000 196
4322 105 000 196
4323 110 000 196
4324 115 000 196
4325 117 000 196
4326 118 000 196
4327 118 000 196
4328 116 000 196
4329 113 000 196
4330 109 000 196
4331 103 000 196
4332 095 000 196
4333 086 000 196
4334 076 000 196
4335 064 000 196
4336 053 000 196
4337 042 000 196
4338 033 000 196
4339 025 000 196
4340 018 000 196
4341 013 000 196
4342 009 000 196
4343 006 000 196
4344 004 000 196
4345 002 000 196
4346 002 000 196
4347 001 000 196
4348 001 000 196
4349 001 000 196
4350 001 000 196
4351 001 000 196
4352 001 000 196
4353 002 000 196
4354 002 000 196
4355 004 000 196
4356 005 000 196
4357 007 000 196
4358 009 000 196
4359 012 000 196
4360 016 000 196
4361 020 000 196
4362 025 000 196
4363 031 000 196
4364 037 000 196
4365 044 000 196
4366 052 000 196
4367 063 000 196
4368 074 000 196
4369 087 000 196
4370 101 000 196
4371 116 000 196
4372 131 000 196
4373 146 000 196
4374 161 000 196
4375 175 000 196
4376 187 001 196
4377 197 002 196
4378 196 004 196
4379 196 006 196
4380 197 011 196
4381 197 018 196
4382 197 027 196
4383 191 038 196
4384 179 050 196
4385 166 064 196
4386 154 079 196
4387 143 094 195
4388 134 109 196
4389 127 124 196
4390 122 138 196
4391 119 151 197
4392 117 162 196
4393 116 172 196
4394 115 181 197
4395 114 187 196
4396 114 192 196
4397 114 196 197
4398 114 196 197
4399 115 196 196
4400 116 196 196
4401 117 196 197
4402 120 196 197
4403 123 196 197
4404 127 196 196
4405 131 197 197
4406 136 197 197
4407 141 197 197
4408 146 197 196
4409 151 197 197
4410 155 197 197
4411 160 197 197
4412 164 197 196
4413 168 197 197
4414 172 197 197
4415 176 197 197
4416 180 197 197
4417 185 197 197
4418 190 197 197
4419 195 197 197
4420 196 197 197
4421 197 197 197
4422 196 197 197
4423 197 197 196
4424 196 197 194
4425 196 197 190
4426 197 197 187
4427 196 197 183
4428 196 197 178
4429 197 197 172
4430 197 197 166
4431 197 197 158
4432 196 197 150
4433 196 197 141
4434 196 197 130
4435 196 197 119
4436 196 197 108
4437 190 197 097
4438 179 197 085
4439 168 197 075
4440 156 197 064
4441 145 197 055
4442 135 197 046
4443 127 196 039
4444 121 196 032
4445 116 196 026
4446 112 196 021
4447 110 196 016
4448 108 196 013
4449 108 196 010
4450 107 196 008
4451 107 196 006
4452 107 196 004
4453 107 196 003
4454 107 196 003
4455 108 196 002
4456 109 196 001
4457 112 196 001
4458 116 196 000
4459 121 196 000
4460 127 196 000
4461 135 197 000
4462 144 197 000
4463 154 197 000
4464 164 197 000
4465 174 197 000
4466 184 197 000
4467 193 197 000
4468 196 197 000
4469 196 197 000
4470 196 197 000
4471 196 197 000
4472 196 196 000
4473 196 196 000
4474 196 196 000
4475 196 196 000
4476 196 196 000
4477 196 196 000
4478 195 196 000
4479 196 196 000
4480 196 196 000
4481 196 196 000
4482 196 195 000
4483 194 195 000
4484 186 195 000
4485 177 195 000
4486 167 195 001
4487 156 195 001
4488 146 195 003
4489 136 194 004
4490 128 194 007
4491 122 194 010
4492 117 194 015
4493 113 194 021
4494 111 194 027
4495 110 193 034
4496 110 193 042
4497 109 193 051
4498 109 193 062
4499 110 193 073
4500 110 193 084
4501 112 193 096
4502 115 193 107
4503 119 193 118
4504 126 193 129
4505 134 194 140
4506 144 194 150
4507 154 194 158
4508 166 194 166
4509 177 194 173
4510 187 194 179
4511 196 194 184
4512 197 195 189
4513 196 194 192
4514 197 195 195
4515 196 195 197
4516 197 195 197
4517 197 195 197
4518 196 195 197
4519 196 195 197
4520 196 195 197
4521 197 195 197
4522 196 195 197
4523 196 195 197
4524 196 195 197
4525 190 195 197
4526 181 195 197
4527 169 195 197
4528 156 195 197
4529 141 195 197
4530 125 194 197
4531 108 194 197
4532 090 194 197
4533 074 194 197
4534 058 195 197
4535 044 195 197
4536 032 195 197
4537 023 195 197
4538 015 195 197
4539 010 195 197
4540 007 196 197
4541 005 196 197
4542 004 196 197
4543 003 196 197
4544 003 196 197
4545 004 196 197
4546 006 196 197
4547 011 196 197
4548 019 196 197
4549 029 196 197
4550 042 196 197
4551 056 196 197
4552 070 196 197
4553 084 196 197
4554 095 196 197
4555 103 196 197
4556 109 196 197
4557 113 196 197
4558 115 196 197
4559 116 196 197
4560 116 196 197
4561 115 196 197
4562 112 196 197
4563 108 196 197
4564 104 196 197
4565 098 196 197
4566 091 196 197
4567 083 196 197
4568 075 196 197
4569 065 196 197
4570 056 196 197
4571 047 196 197
4572 039 196 197
4573 032 196 197
4574 025 196 197
4575 020 196 197
4576 015 196 197
4577 011 196 197
4578 008 196 197
4579 006 196 197
4580 004 196 197
4581 003 196 197
4582 002 196 197
4583 002 196 197
4584 001 196 197
4585 001 196 196
4586 001 196 197
4587 002 196 196
4588 003 196 197
4589 005 196 197
4590 010 196 197
4591 018 196 197
4592 029 196 197
4593 043 194 197
4594 058 192 197
4595 073 187 196
4596 086 180 196
4597 097 171 197
4598 105 160 197
4599 111 146 197
4600 114 131 197
4601 115 114 196
4602 115 096 196
4603 113 079 196
4604 109 064 196
4605 104 049 196
4606 097 037 196
4607 088 027 196
4608 077 018 196
4609 064 012 196
4610 051 007 192
4611 039 003 188
4612 028 001 182
4613 020 000 176
4614 013 000 168
4615 008 000 160
4616 005 000 151
4617 003 000 141
4618 002 000 130
4619 002 000 119
4620 001 000 109
4621 001 000 099
4622 001 000 090
4623 001 000 081
4624 002 000 072
4625 003 000 063
4626 005 000 056
4627 008 000 049
4628 012 000 043
4629 018 000 037
4630 024 000 032
4631 030 000 027
4632 038 000 023
4633 047 000 019
4634 056 000 016
4635 065 000 013
4636 074 000 010
4637 082 000 008
4638 091 000 006
4639 098 000 004
4640 104 000 003
4641 109 000 002
4642 113 000 001
4643 116 000 001
4644 117 000 000
4645 117 000 000
4646 116 000 000
4647 113 000 000
4648 108 000 000
4649 101 000 000
4650 091 000 000
4651 079 000 000
4652 066 000 000
4653 052 000 000
4654 038 000 000
4655 027 000 000
4656 019 000 000
4657 013 000 000
4658 010 000 000
4659 010 000 000
4660 012 000 000
4661 016 000 000
4662 021 000 000
4663 027 000 000
4664 034 000 001
4665 042 000 001
4666 051 000 002
4667 061 000 003
4668 071 000 004
4669 082 000 005
4670 093 000 007
4671 105 000 010
4672 117 000 013
4673 129 000 017
4674 142 000 021
4675 154 000 026
4676 165 000 032
4677 176 000 038
4678 185 000 046
4679 194 000 054
4680 196 000 063
4681 196 000 073
4682 196 000 083
4683 196 000 094
4684 196 000 104
4685 196 000 115
4686 196 000 125
4687 196 000 137
4688 196 000 147
4689 196 000 157
4690 197 000 166
4691 196 000 174
4692 193 000 181
4693 182 000 187
4694 170 000 192
4695 157 000 196
4696 144 000 196
4697 132 000 196
4698 123 000 196
4699 116 000 196
4700 111 000 196
4701 107 000 196
4702 106 000 196
4703 104 000 196
4704 104 000 196
4705 103 000 196
4706 103 000 196
4707 103 000 196
4708 105 000 196
4709 108 000 196
4710 113 000 196
4711 120 000 196
4712 129 000 196
4713 139 000 196
4714 151 000 196
4715 163 000 196
4716 175 001 196
4717 185 001 196
4718 194 002 196
4719 197 003 196
4720 197 004 196
4721 197 006 196
4722 197 008 196
4723 196 012 196
4724 197 017 196
4725 197 024 196
4726 197 031 196
4727 197 040 196
4728 197 051 196
4729 196 063 196
4730 188 075 195
4731 178 088 190
4732 167 103 185
4733 155 118 179
4734 144 132 172
4735 133 144 164
4736 123 156 155
4737 116 166 145
4738 109 175 134
4739 104 182 123
4740 101 188 112
4741 099 192 100
4742 098 196 089
4743 097 196 079
4744 097 196 069
4745 097 196 060
4746 097 196 051
4747 097 196 043
4748 099 196 036
4749 103 196 029
4750 108 196 024
4751 115 196 019
4752 124 196 014
4753 136 197 011
4754 149 197 009
4755 163 197 007
4756 175 197 005
4757 185 197 004
4758 195 197 003
4759 196 197 002
4760 196 197 002
4761 196 197 001
4762 196 197 001
4763 196 197 000
4764 196 197 000
4765 196 197 000
4766 196 197 000
4767 195 197 000
4768 186 197 000
4769 175 197 000
4770 163 197 000
4771 151 197 000
4772 139 197 000
4773 128 197 000
4774 118 196 000
4775 111 196 000
4776 106 196 000
4777 102 196 000
4778 099 196 000
4779 098 196 000
4780 098 196 000
4781 097 196 000
4782 097 196 000
4783 097 196 000
4784 097 195 000
4785 098 193 000
4786 099 190 000
4787 102 185 000
4788 105 180 000
4789 110 175 000
4790 117 168 000
4791 124 160 000
4792 134 151 000
4793 144 140 000
4794 156 127 000
4795 167 114 000
4796 178 100 000
4797 188 086 000
4798 196 072 000
4799 196 058 000
4800 196 046 000
4801 196 035 000
4802 196 025 000
4803 196 017 000
4804 196 010 000
4805 196 006 000
4806 196 004 000
4807 196 002 000
4808 192 001 000
4809 180 000 000
4810 167 000 000
4811 153 000 000
4812 139 000 000
4813 127 000 000
4814 117 000 000
4815 110 000 000
4816 104 000 000
4817 101 000 000
4818 099 000 000
4819 098 000 000
4820 097 000 000
4821 097 000 000
4822 097 000 000
4823 098 000 000
4824 098 000 000
4825 100 000 000
4826 103 000 000
4827 107 000 000
4828 113 000 000
4829 120 000 000
4830 129 000 000
4831 140 000 000
4832 151 000 000
4833 162 000 000
4834 173 000 000
4835 184 000 000
4836 193 000 000
4837 196 000 000
4838 196 000 000
4839 196 000 000
4840 196 000 000
4841 196 000 000
4842 196 000 000
4843 196 000 000
4844 196 000 000
4845 196 000 000
4846 196 000 000
4847 189 000 000
4848 179 000 000
4849 167 000 000
4850 155 000 000
4851 144 000 000
4852 133 000 000
4853 123 000 000
4854 116 000 000
4855 109 000 000
4856 105 000 000
4857 101 000 000
4858 100 000 000
4859 099 000 000
4860 098 000 000
4861 098 000 000
4862 098 000 000
4863 098 000 000
4864 099 000 000
4865 100 000 000
4866 102 000 000
4867 106 000 000
4868 112 000 000
4869 120 000 000
4870 130 000 000
4871 142 000 000
4872 154 000 000
4873 167 000 000
4874 179 000 000
4875 190 000 000
4876 196 000 000
4877 196 000 000
4878 195 000 000
4879 196 000 000
4880 196 000 000
4881 196 000 000
4882 196 000 000
4883 196 000 000
4884 196 000 000
4885 196 000 000
4886 196 000 000
4887 192 000 000
4888 182 000 000
4889 172 000 000
4890 162 000 000
4891 152 000 000
4892 141 000 000
4893 132 000 000
4894 124 000 000
4895 117 000 000
4896 112 000 000
4897 108 000 000
4898 105 000 000
4899 103 000 000
4900 102 000 000
4901 101 000 000
4902 101 000 000
4903 100 000 000
4904 101 000 000
4905 101 000 000
4906 102 000 000
4907 104 001 000
4908 107 002 000
4909 113 003 000
4910 121 004 000
4911 132 006 000
4912 145 010 000
4913 160 016 000
4914 174 023 000
4915 187 033 000
4916 196 045 000
4917 196 060 000
4918 196 076 000
4919 195 094 000
4920 196 112 000
4921 195 130 000
4922 196 146 000
4923 196 160 000
4924 196 172 000
4925 195 181 000
4926 191 189 000
4927 181 195 000
4928 169 197 000
4929 157 197 000
4930 145 197 000
4931 135 197 000
4932 126 196 000
4933 118 197 000
4934 113 196 000
4935 109 196 000
4936 107 196 000
4937 105 196 000
4938 105 196 000
4939 104 196 000
4940 104 196 000
4941 104 196 000
4942 104 196 000
4943 105 196 000
4944 105 196 000
4945 107 196 000
4946 109 196 000
4947 113 196 000
4948 117 196 000
4949 123 196 000
4950 130 197 000
4951 139 197 000
4952 149 197 000
4953 160 197 000
4954 171 197 000
4955 182 197 000
4956 192 197 000
4957 196 197 000
4958 196 197 000
4959 196 197 000
4960 196 197 000
4961 196 197 000
4962 196 197 000
4963 196 197 000
4964 196 197 000
4965 196 197 000
4966 196 197 000
4967 194 197 000
4968 182 197 000
4969 170 197 000
4970 158 197 000
4971 147 197 000
4972 136 196 000
4973 127 191 000
4974 121 185 000
4975 116 177 000
4976 113 169 000
4977 112 159 000
4978 111 147 000
4979 110 134 000
4980 110 121 000
4981 110 107 000
4982 110 094 000
4983 110 081 000
4984 111 069 000
4985 113 057 000
4986 116 047 000
4987 120 038 000
4988 124 031 000
4989 130 025 000
4990 136 019 000
4991 143 014 000
4992 150 010 000
4993 157 007 000
4994 163 005 000
4995 166 003 000
4996 168 002 000
4997 169 002 000
4998 167 001 000
4999 162 000 000
5000 157 000 000
5001 150 000 000
5002 142 000 000
5003 134 000 000
5004 126 000 000
5005 119 000 000
5006 111 000 000
5007 102 000 000
5008 092 000 000
5009 081 000 000
5010 068 000 000
5011 054 000 000
5012 041 000 000
5013 029 000 001
5014 020 000 001
5015 012 000 002
5016 007 000 004
5017 003 000 006
5018 002 000 008
5019 001 000 012
5020 000 000 016
5021 000 000 021
5022 000 000 026
5023 001 000 033
5024 001 000 040
5025 003 000 047
5026 007 000 056
5027 011 000 065
5028 017 000 075
5029 024 000 086
5030 033 000 096
5031 043 000 106
5032 053 000 116
5033 064 001 125
5034 074 002 135
5035 083 003 144
5036 090 005 153
5037 096 008 161
5038 101 012 169
5039 104 018 176
5040 107 024 182
5041 108 032 187
5042 109 042 192
5043 108 052 196
5044 106 065 196
5045 103 079 196
5046 099 093 196
5047 093 108 196
5048 086 123 196
5049 076 137 196
5050 065 150 197
5051 054 162 197
5052 042 172 197
5053 031 180 197
5054 022 187 197
5055 015 192 197
5056 011 196 197
5057 008 196 197
5058 007 196 197
5059 010 196 197
5060 013 196 197
5061 018 196 197
5062 024 196 197
5063 032 196 197
5064 042 196 197
5065 052 196 197
5066 065 196 197
5067 079 196 197
5068 094 196 197
5069 110 196 197
5070 127 196 196
5071 144 197 197
5072 160 197 196
5073 175 197 197
5074 188 197 197
5075 197 197 197
5076 196 197 197
5077 196 197 196
5078 196 197 196
5079 196 197 197
5080 196 197 197
5081 196 197 192
5082 197 197 186
5083 197 197 179
5084 196 197 170
5085 196 197 161
5086 197 197 151
5087 191 197 140
5088 180 197 128
5089 169 197 117
5090 158 197 106
5091 147 197 095
5092 138 197 085
5093 132 197 075
5094 126 196 066
5095 122 196 057
5096 119 196 050
5097 117 196 043
5098 116 196 037
5099 116 196 032
5100 115 196 028
5101 115 196 023
5102 115 196 020
5103 114 196 017
5104 114 196 014
5105 115 196 011
5106 116 196 010
5107 117 196 008
5108 121 196 007
5109 126 197 006
5110 132 197 005
5111 140 197 004
5112 150 197 003
5113 161 197 003
5114 174 197 002
5115 186 197 002
5116 196 197 002
5117 196 197 001
5118 196 197 001
5119 196 197 001
5120 196 197 001
5121 196 197 001
5122 196 197 001
5123 196 197 001
5124 196 197 001
5125 196 197 001
5126 196 197 001
5127 186 197 001
5128 174 197 001
5129 160 197 001
5130 148 197 002
5131 137 197 002
5132 128 197 003
5133 122 196 003
5134 117 196 005
5135 114 196 006
5136 113 196 008
5137 112 196 011
5138 111 196 015
5139 111 196 019
5140 111 196 024
5141 111 196 030
5142 112 196 035
5143 113 196 042
5144 115 196 049
5145 118 196 057
5146 123 196 065
5147 129 197 074
5148 135 197 082
5149 143 197 091
5150 151 197 099
5151 159 197 107
5152 167 197 115
5153 175 197 123
5154 182 197 131
5155 190 197 139
5156 196 197 146
5157 196 197 154
5158 196 197 161
5159 197 197 168
5160 196 197 175
5161 197 197 181
5162 197 197 187
5163 197 197 192
5164 197 197 197
5165 196 197 197
5166 197 197 197
5167 196 197 196
5168 197 197 197
5169 196 197 196
5170 190 197 197
5171 178 197 197
5172 165 197 197
5173 152 197 196
5174 141 197 197
5175 132 197 197
5176 125 196 197
5177 121 196 196
5178 118 196 197
5179 117 196 197
5180 116 196 197
5181 116 196 197
5182 116 196 197
5183 116 196 197
5184 117 196 197
5185 117 196 197
5186 118 196 197
5187 121 196 197
5188 125 196 197
5189 131 197 197
5190 137 197 197
5191 144 197 197
5192 152 197 197
5193 159 197 197
5194 166 197 197
5195 172 197 197
5196 177 197 197
5197 180 197 197
5198 182 197 197
5199 182 197 197
5200 181 197 197
5201 179 197 197
5202 175 197 197
5203 170 197 197
5204 165 197 197
5205 158 197 197
5206 151 197 197
5207 143 197 193
5208 134 197 186
5209 125 196 179
5210 116 196 170
5211 105 196 159
5212 093 196 146
5213 079 196 132
5214 064 196 118
5215 049 196 104
5216 035 196 090
5217 023 196 076
5218 014 196 063
5219 007 196 052
5220 003 196 043
5221 002 196 035
5222 000 196 028
5223 000 196 022
5224 000 196 017
5225 000 196 014
5226 000 196 011
5227 001 196 009
5228 005 196 007
5229 010 196 006
5230 016 191 005
5231 025 185 004
5232 035 178 004
5233 045 170 003
5234 056 160 003
5235 067 150 002
5236 077 140 002
5237 085 128 002
5238 092 117 001
5239 098 105 001
5240 102 094 001
5241 106 083 001
5242 108 073 000
5243 110 063 000
5244 112 054 000
5245 113 046 000
5246 113 038 000
5247 112 031 000
5248 111 025 000
5249 110 019 000
5250 107 014 000
5251 104 010 000
5252 100 007 000
5253 094 005 000
5254 087 003 000
5255 078 001 000
5256 068 000 001
5257 056 000 001
5258 045 000 001
5259 033 000 002
5260 023 000 002
5261 016 000 003
5262 010 000 004
5263 006 000 006
5264 005 000 008
5265 006 000 012
5266 009 000 017
5267 014 000 023
5268 021 000 031
5269 029 000 039
5270 041 000 048
5271 056 000 057
5272 073 000 067
5273 092 000 079
5274 111 000 090
5275 130 000 101
5276 149 000 113
5277 167 000 124
5278 183 000 134
5279 196 000 145
5280 196 000 155
5281 196 000 163
5282 196 000 171
5283 196 000 178
5284 197 000 184
5285 197 000 189
5286 196 000 194
5287 196 000 196
5288 197 000 196
5289 197 001 196
5290 197 001 196
5291 197 002 196
5292 196 003 196
5293 197 004 196
5294 195 005 196
5295 186 007 196
5296 177 009 196
5297 168 012 196
5298 159 016 196
5299 151 021 196
5300 144 027 196
5301 138 033 196
5302 133 040 196
5303 129 047 196
5304 126 056 196
5305 123 065 196
5306 122 076 196
5307 121 086 196
5308 120 098 196
5309 119 110 196
5310 119 122 196
5311 119 134 197
5312 119 146 196
5313 119 158 196
5314 120 169 197
5315 121 178 197
5316 124 186 197
5317 130 194 197
5318 137 197 197
5319 147 197 197
5320 159 197 197
5321 173 197 197
5322 188 197 197
5323 197 197 197
5324 197 197 197
5325 197 197 197
5326 196 197 197
5327 197 197 197
5328 196 197 197
5329 197 197 191
5330 196 197 184
5331 197 197 175
5332 197 197 164
5333 197 197 152
5334 196 197 139
5335 179 197 126
5336 159 197 113
5337 138 197 100
5338 116 196 088
5339 093 196 076
5340 072 196 065
5341 055 196 055
5342 040 196 046
5343 029 196 038
5344 021 196 031
5345 014 196 025
5346 010 196 020
5347 007 196 016
5348 005 196 013
5349 003 196 010
5350 003 196 008
5351 003 196 007
5352 004 196 005
5353 006 196 005
5354 010 196 004
5355 015 196 003
5356 021 196 002
5357 029 196 002
5358 039 196 002
5359 048 196 001
5360 058 196 001
5361 068 196 001
5362 078 196 001
5363 086 194 000
5364 094 189 000
5365 101 182 000
5366 107 175 000
5367 111 166 000
5368 114 157 000
5369 116 147 000
5370 117 136 000
5371 118 125 000
5372 117 114 000
5373 117 102 000
5374 115 089 000
5375 113 077 000
5376 109 065 000
5377 104 054 000
5378 098 044 000
5379 089 034 000
5380 080 026 000
5381 069 020 000
5382 058 014 000
5383 046 009 000
5384 035 006 000
5385 025 004 000
5386 017 002 000
5387 011 001 000
5388 006 001 000
5389 003 000 000
5390 002 000 000
5391 001 000 000
5392 000 000 000
5393 000 000 000
5394 000 000 000
5395 000 000 000
5396 001 000 000
5397 002 000 000
5398 004 000 000
5399 008 000 000
5400 013 000 000
5401 019 000 000
5402 027 000 000
5403 035 000 000
5404 046 000 000
5405 059 000 000
5406 074 000 000
5407 089 000 000
5408 105 000 000
5409 120 000 000
5410 135 000 000
5411 150 000 000
5412 165 000 000
5413 177 000 000
5414 188 000 000
5415 196 000 000
5416 196 000 000
5417 196 000 000
5418 196 000 000
5419 196 000 000
5420 196 000 000
5421 192 000 000
5422 181 001 000
5423 168 002 000
5424 155 003 000
5425 143 005 000
5426 134 007 000
5427 126 011 000
5428 121 017 000
5429 118 024 000
5430 116 033 000
5431 115 042 000
5432 114 053 000
5433 114 064 000
5434 113 077 000
5435 113 089 000
5436 113 101 000
5437 114 112 000
5438 114 122 000
5439 116 133 000
5440 118 143 000
5441 121 152 000
5442 124 160 000
5443 129 168 000
5444 134 175 000
5445 139 181 000
5446 147 187 000
5447 155 192 000
5448 164 196 001
5449 173 197 001
5450 182 197 003
5451 192 197 004
5452 196 197 007
5453 196 197 010
5454 196 197 015
5455 196 197 021
5456 196 197 028
5457 196 197 035
5458 196 197 044
5459 196 197 054
5460 196 197 066
5461 196 197 077
5462 196 197 090
5463 196 197 102
5464 196 197 114
5465 190 197 126
5466 178 197 138
5467 166 197 149
5468 154 197 158
5469 143 197 167
5470 133 197 174
5471 125 196 180
5472 119 196 186
5473 114 196 190
5474 111 196 194
5475 110 196 197
5476 109 196 197
5477 108 196 197
5478 108 196 197
5479 108 196 197
5480 108 196 197
5481 108 196 197
5482 109 196 197
5483 111 196 197
5484 114 196 197
5485 120 196 197
5486 127 196 197
